,id,homeID,awayID,season,status,roundID,game_week,revised_game_week,homeGoals,awayGoals,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_offsides,team_b_offsides,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,refereeID,coach_a_ID,coach_b_ID,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,odds_ft_1,odds_ft_x,odds_ft_2,odds_ft_over05,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_ft_under05,odds_ft_under15,odds_ft_under25,odds_ft_under35,odds_ft_under45,odds_btts_yes,odds_btts_no,odds_team_a_cs_yes,odds_team_a_cs_no,odds_team_b_cs_yes,odds_team_b_cs_no,odds_doublechance_1x,odds_doublechance_12,odds_doublechance_x2,odds_1st_half_result_1,odds_1st_half_result_x,odds_1st_half_result_2,odds_2nd_half_result_1,odds_2nd_half_result_x,odds_2nd_half_result_2,odds_dnb_1,odds_dnb_2,odds_corners_over_75,odds_corners_over_85,odds_corners_over_95,odds_corners_over_105,odds_corners_over_115,odds_corners_under_75,odds_corners_under_85,odds_corners_under_95,odds_corners_under_105,odds_corners_under_115,odds_corners_1,odds_corners_x,odds_corners_2,odds_team_to_score_first_1,odds_team_to_score_first_x,odds_team_to_score_first_2,odds_win_to_nil_1,odds_win_to_nil_2,odds_1st_half_over05,odds_1st_half_over15,odds_1st_half_over25,odds_1st_half_over35,odds_1st_half_under05,odds_1st_half_under15,odds_1st_half_under25,odds_1st_half_under35,odds_2nd_half_over05,odds_2nd_half_over15,odds_2nd_half_over25,odds_2nd_half_over35,odds_2nd_half_under05,odds_2nd_half_under15,odds_2nd_half_under25,odds_2nd_half_under35,odds_btts_1st_half_yes,odds_btts_1st_half_no,odds_btts_2nd_half_yes,odds_btts_2nd_half_no,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,btts_fhg_potential,btts_2hg_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o45_potential,o35_potential,o25_potential,o15_potential,o05_potential,o15HT_potential,o05HT_potential,o05_2H_potential,o15_2H_potential,corners_potential,offsides_potential,cards_potential,avg_potential,home_url,home_image,home_name,away_url,away_image,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u45_potential,u35_potential,u25_potential,u15_potential,u05_potential,corners_o85_potential,corners_o95_potential,corners_o105_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,match_url,competition_id,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,homeGoals_timings,awayGoals_timings
25,6937221,668370,10578,2023/2024,complete,101446,5,-1,[],"['21', '26', '56', '63', '67', '73']",0,6,6,5,5,10,2,3,1,0,0,0,3,15,4,7,7,22,2,4,45,55,49167.0,30174,27503,"Poundland Bescot Stadium (Walsall, West Midlands)",,1,0,6.8,5.0,1.38,1.02,1.12,1.39,2.2,3.65,15.0,5.5,2.68,1.62,1.26,1.8,1.91,8.5,1.04,2.63,1.43,2.85,1.12,1.05,7.0,2.75,1.67,6.5,3.15,1.5,0,0,0.0,0.0,1.87,2.5,3.5,0.0,0.0,1.8,1.44,1.25,0.0,0.0,0.0,4.0,21.0,1.22,21.0,1.91,1.22,2.0,4.33,8.5,4.0,1.73,1.2,1.05,1.13,1.62,2.75,6.0,6.0,2.2,1.4,1.13,0,0,0,0,6,0,2,0,4,4,2,1699101000,10578,0,100,25,50,0,-1,1,1,2,2,3,3,4,6,1,0,0,0,1,0,1,19,30,58,65,0.79,2.64,3.44,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,24,29,-1,-1,-1,-1,-1,-1,25,25,50,100,100,25,75,100,50,13.5,2.5,6.0,3.25,/clubs/aston-villa-lfc-668370,teams/england-aston-villa-lfc.png,Aston Villa Ladies,/clubs/chelsea-fc-women-10578,teams/england-chelsea-fc-women.png,Chelsea Women,0.56,2.38,0.0,1.0,0.0,2.5,75,75,50,0,0,100,100,75,1.56,1.52,3.08,/england/chelsea-fc-women-vs-aston-villa-lfc-h2h-stats#6937221,9890,18,True,True,True,True,True,True,False,[],"['21', '26', '56', '63', '67', '73']"
26,6937222,10665,668366,2023/2024,complete,101446,5,-1,"['30', '89']","['78', '90+8']",2,2,4,7,8,15,3,5,1,3,0,0,8,8,3,11,11,19,6,5,37,63,37223.0,37526,27508,"Broadfield Stadium (Crawley, West Sussex)",,1,3,7.5,5.0,1.3,1.01,1.14,1.55,2.4,4.5,13.0,4.8,2.35,1.5,1.17,2.0,1.73,8.0,1.05,1.91,1.8,3.2,1.1,1.07,7.0,2.6,1.73,7.0,3.1,1.53,0,0,0.0,1.56,1.92,2.4,0.0,0.0,2.24,1.75,1.49,0.0,6.05,10.75,1.16,4.33,16.75,1.22,17.0,2.0,1.29,2.25,5.0,10.0,3.5,1.57,1.14,1.03,1.17,1.8,3.5,8.0,5.0,1.91,1.29,1.08,0,0,0,0,4,1,0,1,2,3,1,1699209900,-1,0,50,25,25,0,-1,1,1,4,4,3,3,8,6,0,1,1,2,1,3,1,20,55,54,88,1.4,2.15,3.55,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,22,28,-1,-1,-1,-1,-1,-1,25,50,75,100,100,25,75,100,75,10.5,2.5,3.5,3.5,/clubs/brighton-hove-albion-women-girls-fc-10665,teams/england-brighton-hove-albion-women-girls-fc.png,Brighton & Hove Albion Women,/clubs/manchester-united-wfc-668366,teams/england-manchester-united-wfc.png,Manchester United Women,0.56,1.56,0.0,3.0,0.75,2.0,75,50,25,0,0,100,50,50,1.18,2.18,3.36,/england/brighton-hove-albion-women-girls-fc-vs-manchester-united-wfc-h2h-stats#6937222,9890,18,True,True,True,True,False,False,True,"['30', '89']","['78', '90+8']"
27,6937223,10577,668373,2023/2024,complete,101446,5,-1,"['48', '84']",['57'],2,1,3,13,3,16,2,3,3,1,0,0,8,3,8,1,16,4,13,6,51,49,61850.0,10987,11645,"Prenton Park (Birkenhead, Merseyside)",,3,1,1.75,3.45,4.2,1.07,1.28,2.0,3.2,6.5,7.5,3.3,1.75,1.3,1.1,1.91,1.8,2.6,1.44,3.6,1.25,1.16,1.22,1.9,2.3,2.2,4.75,2.05,2.32,4.33,0,0,0.0,1.47,1.79,2.28,0.0,0.0,2.45,1.87,1.55,0.0,1.6,8.2,2.7,1.5,8.5,2.88,0.0,0.0,1.4,2.75,7.0,12.0,2.75,1.4,1.08,1.02,1.25,2.1,4.5,13.0,3.75,1.67,1.18,1.04,0,0,0,0,3,0,0,2,1,3,0,1699192800,10577,0,50,25,50,0,-1,1,1,8,1,5,2,9,7,0,0,3,1,0,4,1,33,28,60,54,1.8,0.67,2.47,0,0,0,0,0,0,1,1,0,0,4,0,0,0,1,24,22,-1,-1,-1,-1,-1,-1,25,25,25,75,100,25,75,75,50,9.0,6.5,5.5,2.75,/clubs/liverpool-fc-women-10577,teams/england-liverpool-fc-women.png,Liverpool Women,/clubs/leicester-city-wfc-668373,teams/england-leicester-city-wfc.png,Leicester City WFC,1.56,1.0,1.5,2.0,1.75,1.75,75,75,75,25,0,75,50,25,1.52,1.31,2.83,/england/liverpool-fc-women-vs-leicester-city-wfc-h2h-stats#6937223,9890,18,True,True,True,False,False,False,True,"['48', '84']",['57']
28,6937224,668367,10580,2023/2024,complete,101446,5,-1,['43'],['85'],1,1,2,6,1,7,2,1,2,2,0,0,12,3,7,2,19,5,7,14,51,49,53441.0,42105,24838,Brisbane Road (London),,2,2,1.53,4.0,5.0,1.04,1.18,1.67,2.54,4.5,11.5,4.15,2.15,1.43,1.17,1.73,2.0,2.6,1.44,5.75,1.1,1.11,1.17,2.28,2.1,2.3,5.0,1.91,2.75,4.75,0,0,0.0,1.47,1.93,2.28,0.0,0.0,2.43,1.88,1.53,0.0,1.48,8.4,3.1,1.4,15.0,3.1,0.0,0.0,1.33,2.5,5.5,10.5,3.25,1.5,1.13,1.03,1.18,1.83,3.75,9.0,4.5,1.83,1.25,1.07,0,0,0,0,2,1,0,0,1,1,1,1699192800,-1,0,50,0,0,0,-1,1,1,3,1,3,0,4,3,1,1,1,1,2,2,1,42,26,69,61,2.33,0.72,3.05,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,17,23,-1,-1,-1,-1,-1,-1,0,50,50,50,100,50,75,75,0,7.0,6.5,3.5,2.5,/clubs/tottenham-hotspur-wfc-668367,teams/england-tottenham-hotspur-wfc.png,Tottenham Hotspur Women,/clubs/everton-fc-women-10580,teams/england-everton-fc-women.png,Everton Women,1.38,1.11,3.0,1.5,2.25,0.75,100,50,50,50,0,25,0,0,1.73,1.03,2.76,/england/everton-fc-women-vs-tottenham-hotspur-wfc-h2h-stats#6937224,9890,17,True,True,False,False,False,False,True,['43'],['85']
29,6937225,10666,10579,2023/2024,complete,101446,5,-1,"['27', '45+3']","['32', '37', '55']",2,3,5,6,1,7,1,5,0,4,0,0,6,7,5,1,11,8,8,9,64,36,48234.0,37962,41064,"Chigwell Construction Stadium (Dagenham, Essex)",,0,4,1.53,4.0,5.0,1.02,1.2,1.44,2.6,4.4,13.0,4.33,2.36,1.45,1.15,1.8,1.91,2.3,1.55,6.5,1.08,1.08,1.15,2.46,1.83,2.5,6.0,1.67,2.82,6.0,0,0,0.0,1.45,1.9,2.25,0.0,0.0,2.47,1.9,1.55,0.0,0.0,0.0,0.0,1.29,15.25,3.75,0.0,0.0,1.29,2.25,4.5,9.0,3.5,1.57,1.17,1.04,1.17,1.73,3.4,8.0,5.0,2.0,1.3,1.08,0,0,0,0,5,2,2,0,1,1,4,1699196400,10579,0,50,0,25,0,-1,1,1,2,0,4,1,2,5,0,2,0,2,2,2,1,46,28,81,60,1.45,1.2,2.65,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,30,19,-1,-1,-1,-1,-1,-1,25,50,50,100,100,50,50,75,50,4.5,1.5,2.5,3.25,/clubs/west-ham-united-women-fc-10666,teams/england-west-ham-united-women-fc.png,West Ham United Women,/clubs/bristol-city-womens-fc-10579,teams/england-bristol-city-womens-fc.png,Bristol City Women,0.6,0.6,0.5,0.0,1.0,0.0,75,50,50,0,0,50,50,25,0.71,0.77,1.48,/england/bristol-city-womens-fc-vs-west-ham-united-women-fc-h2h-stats#6937225,9890,18,True,True,True,True,True,False,True,"['27', '45+3']","['32', '37', '55']"
30,6937226,10579,668370,2023/2024,complete,101446,6,-1,[],"['77', '86']",0,2,2,2,5,7,2,1,1,1,0,0,3,7,3,9,6,16,6,5,31,69,53467.0,41064,30174,Ashton Gate Stadium (Bristol),,1,1,4.21,4.12,1.47,1.0,1.06,1.36,1.78,2.84,19.0,7.5,2.9,1.76,1.35,1.53,2.38,8.0,1.05,2.8,1.38,1.89,1.17,1.23,5.0,2.75,1.83,5.0,3.0,1.67,0,0,0.0,1.51,1.95,2.29,0.0,0.0,2.35,1.85,1.54,0.0,4.79,9.7,1.26,3.25,27.0,1.33,19.0,2.25,1.2,2.0,4.0,8.0,4.33,1.73,1.22,1.06,1.11,1.57,2.63,5.5,6.5,2.25,1.44,1.14,0,0,0,0,2,0,0,0,2,2,0,1699797600,668370,0,75,50,25,0,-1,1,1,2,3,0,2,5,2,1,1,0,0,2,0,1,20,58,57,79,0.74,1.91,2.65,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,27,32,-1,-1,-1,-1,-1,-1,25,25,75,100,100,50,100,100,50,6.5,2.0,2.5,3.5,/clubs/bristol-city-womens-fc-10579,teams/england-bristol-city-womens-fc.png,Bristol City Women,/clubs/aston-villa-lfc-668370,teams/england-aston-villa-lfc.png,Aston Villa Ladies,0.0,1.5,0.0,0.0,0.6,0.0,75,75,25,0,0,100,100,75,0.68,0.61,1.29,/england/bristol-city-womens-fc-vs-aston-villa-lfc-h2h-stats#6937226,9890,18,True,True,False,False,False,False,False,[],"['77', '86']"
31,6937227,10580,10578,2023/2024,complete,101446,6,-1,[],"['14', '62', '90']",0,3,3,3,6,9,2,1,0,2,0,0,6,6,3,7,9,13,6,9,38,62,53446.0,24838,27503,Walton Hall Park (Liverpool),,0,2,8.4,5.36,1.17,1.0,1.1,1.3,1.75,2.75,23.0,6.5,3.2,1.79,1.4,1.91,1.8,10.0,1.02,1.85,1.85,4.5,1.08,1.02,9.0,3.0,1.5,8.5,3.75,1.36,0,0,0.0,1.64,2.01,0.0,0.0,0.0,2.15,1.68,0.0,0.0,5.67,11.0,1.19,4.75,28.0,1.17,26.0,1.85,1.2,1.83,3.75,8.0,4.33,1.83,1.25,1.06,1.1,1.53,2.63,5.5,7.0,2.38,1.44,1.14,0,0,0,0,3,0,1,0,2,2,1,1699794000,10578,0,50,0,0,0,-1,1,1,3,5,0,1,8,1,0,1,0,1,1,1,1,29,66,68,133,1.2,1.73,2.93,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,21,21,-1,-1,-1,-1,-1,-1,50,50,75,100,100,50,100,100,50,11.5,3.5,2.0,4.0,/clubs/everton-fc-women-10580,teams/england-everton-fc-women.png,Everton Women,/clubs/chelsea-fc-women-10578,teams/england-chelsea-fc-women.png,Chelsea Women,0.56,2.38,0.0,2.0,0.8,2.6,50,50,25,0,0,75,50,25,1.24,2.08,3.32,/england/chelsea-fc-women-vs-everton-fc-women-h2h-stats#6937227,9890,18,True,True,True,False,False,False,False,[],"['14', '62', '90']"
32,6937228,668373,10581,2023/2024,complete,101446,6,-1,"['36', '38']","['49', '52', '58', '61', '75', '90+8']",2,6,8,4,6,10,2,4,2,1,0,0,3,13,3,8,6,21,11,8,44,56,61666.0,11645,10560,"King Power Stadium (Leicester, Leicestershire)",,2,1,9.5,6.75,1.2,1.0,1.07,1.33,2.1,3.3,17.0,7.0,2.7,1.66,1.29,1.91,1.8,9.0,1.03,2.05,1.7,3.75,1.07,1.04,8.0,2.88,1.57,8.0,3.5,1.44,0,0,0.0,0.0,1.64,2.03,0.0,0.0,0.0,2.07,1.72,0.0,6.16,11.0,1.18,4.75,23.0,1.17,19.0,2.05,1.22,2.0,4.33,8.5,4.0,1.73,1.2,1.05,1.13,1.62,2.75,6.0,6.0,2.2,1.4,1.13,0,0,0,0,8,2,0,0,6,6,2,1699814700,10581,0,50,50,25,0,-1,1,1,4,5,0,1,9,1,1,1,1,0,2,1,1,28,52,56,99,0.79,2.61,3.4,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,17,32,-1,-1,-1,-1,-1,-1,0,25,50,50,100,50,75,75,25,14.5,4.0,3.0,2.25,/clubs/leicester-city-wfc-668373,teams/england-leicester-city-wfc.png,Leicester City WFC,/clubs/arsenal-fc-women-10581,teams/england-arsenal-fc-women.png,Arsenal Women,0.89,1.78,1.5,2.0,1.4,2.0,100,75,50,50,0,100,50,50,1.22,1.8,3.02,/england/arsenal-fc-women-vs-leicester-city-wfc-h2h-stats#6937228,9890,18,True,True,True,True,True,True,True,"['36', '38']","['49', '52', '58', '61', '75', '90+8']"
33,6937229,10576,10665,2023/2024,complete,101446,6,-1,[],['81'],0,1,1,11,1,12,0,3,0,0,0,0,14,4,10,1,24,5,6,9,65,35,37447.0,24916,37526,Joie Stadium (Manchester),,0,0,1.11,6.0,11.29,1.0,1.08,1.28,1.74,2.75,23.0,7.0,3.3,1.81,1.4,2.2,1.62,1.67,2.1,11.0,1.01,1.01,1.04,5.5,1.4,3.25,12.0,1.29,4.0,11.0,0,0,0.0,0.0,1.83,2.22,2.55,0.0,0.0,1.98,1.6,1.43,1.06,15.0,11.1,1.14,29.0,5.5,1.6,29.0,1.2,1.83,3.75,7.5,4.33,1.83,1.25,1.07,1.1,1.5,2.63,5.5,7.0,2.5,1.44,1.14,0,0,0,0,1,0,0,0,1,1,0,1699794000,10665,0,75,25,25,0,-1,1,-1,3,1,8,0,4,8,0,0,0,0,0,0,1,41,19,64,36,2.77,0.73,3.51,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,1,21,16,-1,-1,-1,-1,-1,-1,50,50,75,100,100,75,100,75,25,9.5,3.0,4.5,4.0,/clubs/manchester-city-women-10576,teams/england-manchester-city-women.png,Manchester City Women,/clubs/brighton-hove-albion-women-girls-fc-10665,teams/england-brighton-hove-albion-women-girls-fc.png,Brighton & Hove Albion Women,2.44,1.44,2.0,1.5,2.0,0.8,50,50,25,0,0,75,75,75,1.98,1.2,3.18,/england/manchester-city-women-vs-brighton-hove-albion-women-girls-fc-h2h-stats#6937229,9890,18,True,False,False,False,False,False,False,[],['81']
34,6937230,668366,10666,2023/2024,complete,101446,6,-1,"['3', '42', '45+1', '88', '90']",[],5,0,5,2,2,4,4,3,0,3,0,0,10,5,7,3,17,8,6,10,66,34,61850.0,27508,37962,"Leigh Sports Village Stadium (Leigh, Greater Manchester)",,0,3,1.16,5.11,9.5,1.01,1.14,1.5,2.21,3.75,17.0,5.0,2.4,1.59,1.25,2.25,1.57,1.5,2.4,10.0,1.02,1.02,1.08,4.5,1.53,2.75,10.0,1.4,3.5,9.5,0,0,0.0,1.53,1.97,2.5,0.0,0.0,2.28,1.79,1.44,0.0,1.1,13.0,8.75,1.14,19.25,5.5,1.57,23.0,1.25,2.2,4.5,9.0,3.75,1.62,1.17,1.04,1.14,1.73,3.25,7.0,5.5,2.0,1.33,1.1,0,0,0,0,5,3,0,2,0,2,3,1699790400,668366,0,50,25,50,0,-1,1,1,1,1,1,1,2,2,0,1,0,2,1,2,1,51,33,73,55,2.13,1.09,3.23,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,14,14,-1,-1,-1,-1,-1,-1,0,25,25,100,100,25,75,100,50,7.0,2.0,4.0,2.5,/clubs/manchester-united-wfc-668366,teams/england-manchester-united-wfc.png,Manchester United Women,/clubs/west-ham-united-women-fc-10666,teams/england-west-ham-united-women-fc.png,West Ham United Women,1.89,0.88,1.0,1.5,1.8,0.8,100,75,75,0,0,100,25,25,1.76,1.26,3.02,/england/west-ham-united-women-fc-vs-manchester-united-wfc-h2h-stats#6937230,9890,18,True,True,True,True,True,False,False,"['3', '42', '45+1', '88', '90']",[]
35,6937231,668367,10577,2023/2024,complete,101446,6,-1,['27'],['66'],1,1,2,4,6,10,3,2,0,1,0,0,4,4,6,9,10,13,4,5,55,45,49167.0,42105,10987,Brisbane Road (London),,0,1,2.05,3.4,2.9,1.05,1.25,1.78,3.1,5.5,9.0,3.6,1.95,1.33,1.12,1.73,2.0,3.0,1.33,4.0,1.2,1.3,1.22,1.6,2.75,2.2,3.6,2.4,2.5,3.25,0,0,0.0,1.52,1.84,2.32,0.0,0.0,2.31,1.82,1.51,0.0,1.63,7.3,2.72,1.67,10.0,2.3,3.75,5.5,1.36,2.63,6.5,11.0,3.0,1.44,1.1,1.02,1.2,2.0,4.0,11.0,4.33,1.73,1.22,1.05,0,0,0,0,2,1,0,0,1,1,1,1699792200,-1,0,75,0,25,0,-1,1,1,2,2,2,4,4,6,0,0,0,1,0,1,1,36,40,73,78,1.17,1.39,2.56,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,23,26,-1,-1,-1,-1,-1,-1,0,25,25,75,100,25,50,100,25,7.5,3.0,3.5,2.25,/clubs/tottenham-hotspur-wfc-668367,teams/england-tottenham-hotspur-wfc.png,Tottenham Hotspur Women,/clubs/liverpool-fc-women-10577,teams/england-liverpool-fc-women.png,Liverpool Women,1.38,1.67,2.0,2.0,2.0,2.0,100,75,75,25,0,50,50,25,2.03,1.22,3.25,/england/liverpool-fc-women-vs-tottenham-hotspur-wfc-h2h-stats#6937231,9890,17,True,True,False,False,False,False,True,['27'],['66']
36,6937232,10665,10581,2023/2024,complete,101446,7,-1,[],"['12', '80', '90+5']",0,3,3,4,5,9,1,3,2,1,0,0,3,5,5,7,8,12,12,10,42,58,720.0,37526,10560,"Broadfield Stadium (Crawley, West Sussex)",,2,1,11.0,6.0,1.2,1.01,1.14,1.47,1.88,3.75,17.0,5.0,2.42,1.9,1.25,2.1,1.67,9.0,1.03,1.75,1.95,4.33,1.11,1.02,9.0,2.75,1.57,8.5,3.25,1.44,0,0,0.0,1.52,1.95,2.2,3.1,0.0,2.33,1.85,1.57,1.3,12.4,15.5,1.04,5.0,13.0,1.17,21.0,1.75,1.25,2.2,4.5,9.0,3.75,1.62,1.17,1.04,1.14,1.73,3.25,7.0,5.5,2.0,1.33,1.1,0,0,0,0,3,0,1,0,2,2,1,1700402400,10581,0,84,50,33,0,-1,1,1,2,2,2,3,4,5,1,0,1,1,1,2,1,36,40,63,72,0.98,1.4,2.37,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,21,24,-1,-1,-1,-1,-1,-1,17,67,84,100,100,67,100,100,67,15.33,5.33,3.0,4.17,/clubs/brighton-hove-albion-women-girls-fc-10665,teams/england-brighton-hove-albion-women-girls-fc.png,Brighton & Hove Albion Women,/clubs/arsenal-fc-women-10581,teams/england-arsenal-fc-women.png,Arsenal Women,0.56,1.78,0.33,2.33,1.17,2.17,84,33,17,0,0,100,67,50,1.25,2.07,3.32,/england/arsenal-fc-women-vs-brighton-hove-albion-women-girls-fc-h2h-stats#6937232,9890,18,True,True,True,False,False,False,False,[],"['12', '80', '90+5']"
37,6937233,10578,10577,2023/2024,complete,101446,7,-1,"['11', '24', '56', '64', '78']",['13'],5,1,6,9,2,11,0,1,1,2,0,0,11,5,4,5,15,10,6,11,60,40,48234.0,27503,10987,Stamford Bridge (London),,1,2,1.14,7.0,14.5,1.02,1.12,1.36,1.83,3.35,15.0,5.5,2.9,1.83,1.3,2.1,1.67,1.91,1.8,10.0,1.02,1.02,1.06,4.0,1.5,3.0,10.0,1.33,3.45,10.0,0,0,0.0,0.0,1.68,2.12,0.0,0.0,0.0,2.08,1.65,0.0,1.11,13.0,7.2,1.17,21.0,5.0,1.91,23.0,1.2,1.91,4.0,8.0,4.33,1.8,1.22,1.06,1.11,1.57,2.63,5.5,6.5,2.25,1.44,1.14,0,0,0,0,6,2,1,3,0,3,3,1700314200,10578,0,67,17,50,0,-1,1,1,3,1,6,1,4,7,0,1,1,1,1,2,1,33,26,79,67,1.95,1.17,3.13,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,20,17,-1,-1,-1,-1,-1,-1,17,17,34,84,100,17,67,100,50,11.33,4.67,2.0,2.67,/clubs/chelsea-fc-women-10578,teams/england-chelsea-fc-women.png,Chelsea Women,/clubs/liverpool-fc-women-10577,teams/england-liverpool-fc-women.png,Liverpool Women,2.7,1.67,3.0,1.67,2.67,1.83,84,84,67,17,0,84,84,50,2.72,1.27,3.99,/england/liverpool-fc-women-vs-chelsea-fc-women-h2h-stats#6937233,9890,18,True,True,True,True,True,True,True,"['11', '24', '56', '64', '78']",['13']
38,6937234,10580,10579,2023/2024,complete,101446,7,-1,"['5', '57']","['45+1', '82']",2,2,4,3,7,10,0,2,1,0,0,0,6,7,4,4,10,11,10,9,59,41,64372.0,24838,41064,Walton Hall Park (Liverpool),,1,0,1.57,3.9,4.75,1.01,1.15,1.44,2.2,3.65,11.0,4.75,2.36,1.6,1.22,1.57,2.25,2.5,1.48,6.0,1.09,1.12,1.16,2.28,2.05,2.4,4.75,1.83,2.9,4.5,0,0,0.0,1.46,1.93,2.28,0.0,0.0,2.44,1.88,1.53,0.0,1.36,9.7,3.56,1.43,18.25,2.76,3.1,9.5,1.25,2.2,4.5,9.0,3.75,1.62,1.17,1.04,1.14,1.67,3.25,7.0,5.5,2.1,1.33,1.1,0,0,0,0,4,1,1,1,1,2,2,1700398800,-1,0,50,17,0,0,-1,1,1,1,5,2,2,6,4,0,0,1,0,0,1,1,27,33,51,53,1.24,1.42,2.66,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,27,44,-1,-1,-1,-1,-1,-1,50,67,100,100,100,67,100,84,34,6.0,3.67,2.66,4.17,/clubs/everton-fc-women-10580,teams/england-everton-fc-women.png,Everton Women,/clubs/bristol-city-womens-fc-10579,teams/england-bristol-city-womens-fc.png,Bristol City Women,0.56,0.6,0.0,1.0,0.67,0.5,50,34,0,0,0,50,17,17,1.23,0.91,2.14,/england/bristol-city-womens-fc-vs-everton-fc-women-h2h-stats#6937234,9890,18,True,True,True,True,False,False,True,"['5', '57']","['45+1', '82']"
39,6937235,668373,668367,2023/2024,complete,101446,7,-1,['18'],['56'],1,1,2,3,13,16,0,0,0,1,0,0,4,12,5,4,9,16,13,11,42,58,690.0,11645,42105,"King Power Stadium (Leicester, Leicestershire)",,0,1,2.3,3.4,2.6,1.02,1.15,1.47,2.25,3.74,10.0,4.75,2.42,1.57,1.21,1.44,2.63,3.8,1.22,4.33,1.18,1.4,1.22,1.5,2.88,2.38,3.0,2.6,2.71,2.75,0,0,0.0,1.51,1.8,2.14,0.0,0.0,2.36,2.0,1.65,0.0,1.76,8.6,2.31,1.73,17.75,2.05,5.0,5.5,1.29,2.2,4.5,9.0,3.5,1.62,1.17,1.04,1.14,1.67,3.25,7.0,5.5,2.1,1.33,1.1,0,0,0,0,2,1,0,0,1,1,1,1700406000,-1,0,67,34,34,0,-1,1,1,2,3,1,10,5,11,0,0,0,1,0,1,1,26,38,52,77,1.04,2.12,3.16,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,20,32,-1,-1,-1,-1,-1,-1,33,50,67,67,100,50,84,84,67,9.34,4.0,2.0,3.83,/clubs/leicester-city-wfc-668373,teams/england-leicester-city-wfc.png,Leicester City WFC,/clubs/tottenham-hotspur-wfc-668367,teams/england-tottenham-hotspur-wfc.png,Tottenham Hotspur Women,0.89,1.56,1.0,2.0,1.17,1.83,67,50,34,34,0,84,67,33,1.08,2.01,3.09,/england/tottenham-hotspur-wfc-vs-leicester-city-wfc-h2h-stats#6937235,9890,17,True,True,False,False,False,False,True,['18'],['56']
